,order_id,item_id,product_id,quantity,list_price,discount,extracted_date,data_source,local_price
3756,1297,1,104,2,481.99,0.07,2025-11-24 02:06:42,mysql_database,22879.26278665
3757,1297,2,43,1,5299.99,0.05,2025-11-24 02:06:42,mysql_database,251581.70081665
3758,1297,3,51,2,6499.99,0.05,2025-11-24 02:06:42,mysql_database,308543.70281665004
3759,1298,1,59,1,2599.99,0.05,2025-11-24 02:06:42,mysql_database,123417.19631664999
3760,1298,2,110,2,470.99,0.07,2025-11-24 02:06:42,mysql_database,22357.111101650004
3761,1299,1,14,2,269.99,0.1,2025-11-24 02:06:42,mysql_database,12815.97576665
3762,1299,2,101,1,339.99,0.05,2025-11-24 02:06:42,mysql_database,16138.759216650002
3763,1299,3,75,1,599.99,0.05,2025-11-24 02:06:42,mysql_database,28480.52631665
3764,1299,4,52,2,875.99,0.2,2025-11-24 02:06:42,mysql_database,41581.786776650006
3765,1300,1,101,2,339.99,0.07,2025-11-24 02:06:42,mysql_database,16138.759216650002
3766,1300,2,58,2,4999.99,0.05,2025-11-24 02:06:42,mysql_database,237341.20031665
3767,1301,1,45,2,869.99,0.2,2025-11-24 02:06:42,mysql_database,41296.976766650005
3768,1301,2,105,2,533.99,0.1,2025-11-24 02:06:42,mysql_database,25347.616206650004
3769,1301,3,8,1,1799.99,0.2,2025-11-24 02:06:42,mysql_database,85442.52831665
3770,1302,1,38,1,549.99,0.05,2025-11-24 02:06:42,mysql_database,26107.10956665
3771,1302,2,20,2,599.99,0.1,2025-11-24 02:06:42,mysql_database,28480.52631665
3772,1302,3,56,2,5499.99,0.07,2025-11-24 02:06:42,mysql_database,261075.36781665002
3773,1303,1,96,1,349.99,0.1,2025-11-24 02:06:42,mysql_database,16613.442566650003
3774,1303,2,63,2,3499.99,0.2,2025-11-24 02:06:42,mysql_database,166138.69781665
3775,1303,3,108,1,449.99,0.1,2025-11-24 02:06:42,mysql_database,21360.276066650003
3776,1303,4,73,1,749.99,0.1,2025-11-24 02:06:42,mysql_database,35600.776566650005
3777,1303,5,24,2,549.99,0.1,2025-11-24 02:06:42,mysql_database,26107.10956665
3778,1304,1,80,1,761.99,0.05,2025-11-24 02:06:42,mysql_database,36170.39658665
3779,1304,2,99,2,299.99,0.05,2025-11-24 02:06:42,mysql_database,14240.02581665
3780,1304,3,102,1,489.99,0.2,2025-11-24 02:06:42,mysql_database,23259.00946665
3781,1304,4,17,1,429.0,0.05,2025-11-24 02:06:42,mysql_database,20363.915715000003
3782,1305,1,85,1,329.99,0.2,2025-11-24 02:06:42,mysql_database,15664.075866650002
3783,1305,2,9,1,2999.99,0.07,2025-11-24 02:06:42,mysql_database,142404.53031665
3784,1305,3,11,1,1680.99,0.05,2025-11-24 02:06:42,mysql_database,79793.79645165
3785,1305,4,91,2,349.99,0.05,2025-11-24 02:06:42,mysql_database,16613.442566650003
3786,1306,1,103,2,551.99,0.05,2025-11-24 02:06:42,mysql_database,26202.046236650003
3787,1306,2,81,2,1099.99,0.07,2025-11-24 02:06:42,mysql_database,52214.693816650004
3788,1306,3,45,1,869.99,0.2,2025-11-24 02:06:42,mysql_database,41296.976766650005
3789,1306,4,42,1,2299.99,0.2,2025-11-24 02:06:42,mysql_database,109176.69581665
3790,1306,5,9,2,2999.99,0.07,2025-11-24 02:06:42,mysql_database,142404.53031665
3791,1307,1,96,2,349.99,0.07,2025-11-24 02:06:42,mysql_database,16613.442566650003
3792,1307,2,53,2,749.99,0.2,2025-11-24 02:06:42,mysql_database,35600.776566650005
3793,1307,3,69,2,416.99,0.2,2025-11-24 02:06:42,mysql_database,19793.82101165
3794,1308,1,54,1,3199.99,0.05,2025-11-24 02:06:42,mysql_database,151898.19731665
3795,1308,2,69,1,416.99,0.2,2025-11-24 02:06:42,mysql_database,19793.82101165
3796,1308,3,14,2,269.99,0.07,2025-11-24 02:06:42,mysql_database,12815.97576665
3797,1308,4,56,1,5499.99,0.2,2025-11-24 02:06:42,mysql_database,261075.36781665002
3798,1308,5,32,1,469.99,0.07,2025-11-24 02:06:42,mysql_database,22309.642766650002
3799,1309,1,65,1,346.99,0.05,2025-11-24 02:06:42,mysql_database,16471.037561650002
3800,1309,2,87,2,189.99,0.2,2025-11-24 02:06:42,mysql_database,9018.50896665
3801,1310,1,59,1,2599.99,0.2,2025-11-24 02:06:42,mysql_database,123417.19631664999
3802,1310,2,77,2,799.99,0.2,2025-11-24 02:06:42,mysql_database,37974.19331665
3803,1310,3,11,2,1680.99,0.1,2025-11-24 02:06:42,mysql_database,79793.79645165
3804,1310,4,54,1,3199.99,0.2,2025-11-24 02:06:42,mysql_database,151898.19731665
3805,1311,1,69,1,416.99,0.1,2025-11-24 02:06:42,mysql_database,19793.82101165
3806,1311,2,45,2,869.99,0.07,2025-11-24 02:06:42,mysql_database,41296.976766650005
3807,1311,3,27,2,999.99,0.1,2025-11-24 02:06:42,mysql_database,47467.86031665
3808,1311,4,42,1,2299.99,0.1,2025-11-24 02:06:42,mysql_database,109176.69581665
3809,1312,1,67,2,250.99,0.05,2025-11-24 02:06:42,mysql_database,11914.077401650002
3810,1312,2,14,1,269.99,0.2,2025-11-24 02:06:42,mysql_database,12815.97576665
3811,1312,3,20,1,599.99,0.07,2025-11-24 02:06:42,mysql_database,28480.52631665
3812,1313,1,75,1,599.99,0.2,2025-11-24 02:06:42,mysql_database,28480.52631665
3813,1313,2,33,1,469.99,0.2,2025-11-24 02:06:42,mysql_database,22309.642766650002
3814,1313,3,69,1,416.99,0.07,2025-11-24 02:06:42,mysql_database,19793.82101165
3815,1314,1,52,1,875.99,0.07,2025-11-24 02:06:42,mysql_database,41581.786776650006
3816,1314,2,72,2,619.99,0.05,2025-11-24 02:06:42,mysql_database,29429.893016650003
3817,1314,3,94,1,249.99,0.1,2025-11-24 02:06:42,mysql_database,11866.60906665
3818,1315,1,104,2,481.99,0.07,2025-11-24 02:06:42,mysql_database,22879.26278665
3819,1315,2,41,1,1469.99,0.05,2025-11-24 02:06:42,mysql_database,69777.97776665
3820,1315,3,24,1,549.99,0.1,2025-11-24 02:06:42,mysql_database,26107.10956665
3821,1315,4,26,1,599.99,0.07,2025-11-24 02:06:42,mysql_database,28480.52631665
3822,1315,5,16,2,599.99,0.2,2025-11-24 02:06:42,mysql_database,28480.52631665
3823,1316,1,76,2,299.99,0.1,2025-11-24 02:06:42,mysql_database,14240.02581665
3824,1316,2,90,1,209.99,0.1,2025-11-24 02:06:42,mysql_database,9967.875666650001
3825,1317,1,82,1,659.99,0.1,2025-11-24 02:06:42,mysql_database,31328.626416650004
3826,1318,1,82,2,659.99,0.2,2025-11-24 02:06:42,mysql_database,31328.626416650004
3827,1318,2,62,2,3499.99,0.2,2025-11-24 02:06:42,mysql_database,166138.69781665
3828,1318,3,111,1,470.99,0.2,2025-11-24 02:06:42,mysql_database,22357.111101650004
3829,1318,4,92,1,209.99,0.07,2025-11-24 02:06:42,mysql_database,9967.875666650001
3830,1319,1,75,1,599.99,0.07,2025-11-24 02:06:42,mysql_database,28480.52631665
3831,1319,2,91,1,349.99,0.2,2025-11-24 02:06:42,mysql_database,16613.442566650003
3832,1320,1,104,1,481.99,0.1,2025-11-24 02:06:42,mysql_database,22879.26278665
3833,1320,2,93,1,209.99,0.05,2025-11-24 02:06:42,mysql_database,9967.875666650001
3834,1320,3,99,2,299.99,0.2,2025-11-24 02:06:42,mysql_database,14240.02581665
3835,1321,1,34,1,469.99,0.1,2025-11-24 02:06:42,mysql_database,22309.642766650002
3836,1321,2,107,1,416.99,0.1,2025-11-24 02:06:42,mysql_database,19793.82101165
3837,1321,3,11,2,1680.99,0.1,2025-11-24 02:06:42,mysql_database,79793.79645165
3838,1322,1,28,2,2499.99,0.05,2025-11-24 02:06:42,mysql_database,118670.36281665
3839,1322,2,104,2,481.99,0.05,2025-11-24 02:06:42,mysql_database,22879.26278665
3840,1323,1,27,2,999.99,0.07,2025-11-24 02:06:42,mysql_database,47467.86031665
3841,1323,2,20,1,599.99,0.05,2025-11-24 02:06:42,mysql_database,28480.52631665
3842,1323,3,70,1,659.99,0.05,2025-11-24 02:06:42,mysql_database,31328.626416650004
3843,1324,1,66,1,250.99,0.1,2025-11-24 02:06:42,mysql_database,11914.077401650002
3844,1324,2,120,2,2499.99,0.2,2025-11-24 02:06:42,mysql_database,118670.36281665
3845,1324,3,235,1,899.99,0.1,2025-11-24 02:06:42,mysql_database,42721.02681665
3846,1324,4,3,1,999.99,0.2,2025-11-24 02:06:42,mysql_database,47467.86031665
3847,1325,1,139,1,2999.99,0.05,2025-11-24 02:06:42,mysql_database,142404.53031665
3848,1325,2,257,1,899.99,0.05,2025-11-24 02:06:42,mysql_database,42721.02681665
3849,1325,3,209,1,2999.99,0.1,2025-11-24 02:06:42,mysql_database,142404.53031665
3850,1325,4,28,1,2499.99,0.07,2025-11-24 02:06:42,mysql_database,118670.36281665
3851,1326,1,190,2,2799.99,0.07,2025-11-24 02:06:42,mysql_database,132910.86331665
3852,1326,2,269,2,199.99,0.07,2025-11-24 02:06:42,mysql_database,9493.192316650002
3853,1327,1,151,2,1549.99,0.07,2025-11-24 02:06:42,mysql_database,73575.44456665001
3854,1327,2,235,2,899.99,0.1,2025-11-24 02:06:42,mysql_database,42721.02681665
3855,1327,3,48,2,1499.99,0.1,2025-11-24 02:06:42,mysql_database,71202.02781665
3856,1327,4,180,1,919.99,0.2,2025-11-24 02:06:42,mysql_database,43670.39351665
3857,1328,1,241,1,749.99,0.07,2025-11-24 02:06:42,mysql_database,35600.776566650005
3858,1328,2,129,2,919.99,0.1,2025-11-24 02:06:42,mysql_database,43670.39351665
3859,1328,3,228,1,319.99,0.07,2025-11-24 02:06:42,mysql_database,15189.392516650001
3860,1328,4,311,1,749.99,0.1,2025-11-24 02:06:42,mysql_database,35600.776566650005
3861,1328,5,247,1,599.99,0.1,2025-11-24 02:06:42,mysql_database,28480.52631665
3862,1329,1,143,1,1099.99,0.07,2025-11-24 02:06:42,mysql_database,52214.693816650004
3863,1329,2,107,1,416.99,0.05,2025-11-24 02:06:42,mysql_database,19793.82101165
3864,1329,3,55,1,2699.99,0.07,2025-11-24 02:06:42,mysql_database,128164.02981665
3865,1329,4,283,2,319.99,0.2,2025-11-24 02:06:42,mysql_database,15189.392516650001
3866,1329,5,13,1,269.99,0.1,2025-11-24 02:06:42,mysql_database,12815.97576665
3867,1330,1,232,1,479.99,0.2,2025-11-24 02:06:42,mysql_database,22784.32611665
3868,1330,2,243,2,679.99,0.05,2025-11-24 02:06:42,mysql_database,32277.993116650003
3869,1330,3,230,2,429.99,0.2,2025-11-24 02:06:42,mysql_database,20410.90936665
3870,1330,4,102,2,489.99,0.05,2025-11-24 02:06:42,mysql_database,23259.00946665
3871,1330,5,282,1,279.99,0.1,2025-11-24 02:06:42,mysql_database,13290.659116650002
3872,1331,1,253,1,2599.99,0.05,2025-11-24 02:06:42,mysql_database,123417.19631664999
3873,1331,2,290,1,369.99,0.05,2025-11-24 02:06:42,mysql_database,17562.80926665
3874,1331,3,145,2,1799.99,0.1,2025-11-24 02:06:42,mysql_database,85442.52831665
3875,1331,4,300,1,799.99,0.2,2025-11-24 02:06:42,mysql_database,37974.19331665
3876,1332,1,296,1,369.99,0.2,2025-11-24 02:06:42,mysql_database,17562.80926665
3877,1332,2,93,2,209.99,0.05,2025-11-24 02:06:42,mysql_database,9967.875666650001
3878,1332,3,179,2,919.99,0.07,2025-11-24 02:06:42,mysql_database,43670.39351665
3879,1332,4,298,1,279.99,0.1,2025-11-24 02:06:42,mysql_database,13290.659116650002
3880,1333,1,205,2,4999.99,0.05,2025-11-24 02:06:42,mysql_database,237341.20031665
3881,1333,2,304,2,679.99,0.1,2025-11-24 02:06:42,mysql_database,32277.993116650003
3882,1333,3,99,2,299.99,0.1,2025-11-24 02:06:42,mysql_database,14240.02581665
3883,1333,4,12,1,549.99,0.05,2025-11-24 02:06:42,mysql_database,26107.10956665
3884,1333,5,78,1,647.99,0.1,2025-11-24 02:06:42,mysql_database,30759.006396650002
3885,1334,1,203,2,4999.99,0.05,2025-11-24 02:06:42,mysql_database,237341.20031665
3886,1334,2,160,2,4499.99,0.07,2025-11-24 02:06:42,mysql_database,213607.03281665
3887,1334,3,84,2,109.99,0.1,2025-11-24 02:06:42,mysql_database,5221.04216665
3888,1334,4,13,1,269.99,0.05,2025-11-24 02:06:42,mysql_database,12815.97576665
3889,1334,5,42,1,2299.99,0.05,2025-11-24 02:06:42,mysql_database,109176.69581665
3890,1335,1,138,2,2249.99,0.05,2025-11-24 02:06:42,mysql_database,106803.27906665
3891,1336,1,29,2,999.99,0.2,2025-11-24 02:06:42,mysql_database,47467.86031665
3892,1336,2,157,1,6499.99,0.05,2025-11-24 02:06:42,mysql_database,308543.70281665004
3893,1336,3,21,2,269.99,0.07,2025-11-24 02:06:42,mysql_database,12815.97576665
3894,1336,4,207,1,3999.99,0.1,2025-11-24 02:06:42,mysql_database,189872.86531665002
3895,1336,5,185,1,2799.99,0.1,2025-11-24 02:06:42,mysql_database,132910.86331665
3896,1337,1,153,1,4999.99,0.1,2025-11-24 02:06:42,mysql_database,237341.20031665
3897,1338,1,169,2,6499.99,0.07,2025-11-24 02:06:42,mysql_database,308543.70281665004
3898,1339,1,175,1,3199.99,0.07,2025-11-24 02:06:42,mysql_database,151898.19731665
3899,1340,1,253,1,2599.99,0.2,2025-11-24 02:06:42,mysql_database,123417.19631664999
3900,1340,2,92,2,209.99,0.2,2025-11-24 02:06:42,mysql_database,9967.875666650001
3901,1340,3,237,2,849.99,0.05,2025-11-24 02:06:42,mysql_database,40347.610066650006
3902,1341,1,215,2,749.99,0.07,2025-11-24 02:06:42,mysql_database,35600.776566650005
3903,1341,2,56,2,5499.99,0.2,2025-11-24 02:06:42,mysql_database,261075.36781665002
3904,1341,3,234,2,899.99,0.05,2025-11-24 02:06:42,mysql_database,42721.02681665
3905,1341,4,66,2,250.99,0.05,2025-11-24 02:06:42,mysql_database,11914.077401650002
3906,1342,1,60,1,1559.99,0.05,2025-11-24 02:06:42,mysql_database,74050.12791665
3907,1342,2,270,1,209.99,0.05,2025-11-24 02:06:42,mysql_database,9967.875666650001
3908,1343,1,244,1,559.99,0.05,2025-11-24 02:06:42,mysql_database,26581.792916650003
3909,1343,2,99,1,299.99,0.05,2025-11-24 02:06:42,mysql_database,14240.02581665
3910,1343,3,184,2,3499.99,0.2,2025-11-24 02:06:42,mysql_database,166138.69781665
3911,1343,4,65,2,346.99,0.2,2025-11-24 02:06:42,mysql_database,16471.037561650002
3912,1343,5,206,1,3299.99,0.1,2025-11-24 02:06:42,mysql_database,156645.03081665
3913,1344,1,77,2,799.99,0.07,2025-11-24 02:06:42,mysql_database,37974.19331665
3914,1344,2,103,2,551.99,0.2,2025-11-24 02:06:42,mysql_database,26202.046236650003
3915,1344,3,3,1,999.99,0.07,2025-11-24 02:06:42,mysql_database,47467.86031665
3916,1344,4,61,1,4999.99,0.07,2025-11-24 02:06:42,mysql_database,237341.20031665
3917,1345,1,40,2,4999.99,0.2,2025-11-24 02:06:42,mysql_database,237341.20031665
3918,1345,2,172,2,3199.99,0.05,2025-11-24 02:06:42,mysql_database,151898.19731665
3919,1345,3,164,2,1549.0,0.2,2025-11-24 02:06:42,mysql_database,73528.45091500001
3920,1345,4,2,2,749.99,0.2,2025-11-24 02:06:42,mysql_database,35600.776566650005
3921,1346,1,134,2,1499.99,0.05,2025-11-24 02:06:42,mysql_database,71202.02781665
3922,1346,2,150,1,4499.99,0.05,2025-11-24 02:06:42,mysql_database,213607.03281665
3923,1346,3,18,2,449.0,0.05,2025-11-24 02:06:42,mysql_database,21313.282415
3924,1346,4,249,1,749.99,0.1,2025-11-24 02:06:42,mysql_database,35600.776566650005
3925,1346,5,263,2,89.99,0.2,2025-11-24 02:06:42,mysql_database,4271.67546665
3926,1347,1,43,2,5299.99,0.07,2025-11-24 02:06:42,mysql_database,251581.70081665
3927,1347,2,53,1,749.99,0.05,2025-11-24 02:06:42,mysql_database,35600.776566650005
3928,1348,1,203,1,4999.99,0.05,2025-11-24 02:06:42,mysql_database,237341.20031665
3929,1348,2,148,1,5499.99,0.05,2025-11-24 02:06:42,mysql_database,261075.36781665002
3930,1348,3,58,2,4999.99,0.1,2025-11-24 02:06:42,mysql_database,237341.20031665
3931,1348,4,147,1,1799.99,0.07,2025-11-24 02:06:42,mysql_database,85442.52831665
3932,1349,1,138,2,2249.99,0.05,2025-11-24 02:06:42,mysql_database,106803.27906665
3933,1349,2,205,2,4999.99,0.07,2025-11-24 02:06:42,mysql_database,237341.20031665
3934,1349,3,168,2,1549.0,0.2,2025-11-24 02:06:42,mysql_database,73528.45091500001
3935,1349,4,184,1,3499.99,0.2,2025-11-24 02:06:42,mysql_database,166138.69781665
3936,1350,1,305,1,749.99,0.1,2025-11-24 02:06:42,mysql_database,35600.776566650005
3937,1350,2,250,1,2599.99,0.07,2025-11-24 02:06:42,mysql_database,123417.19631664999
3938,1350,3,253,1,2599.99,0.07,2025-11-24 02:06:42,mysql_database,123417.19631664999
3939,1350,4,159,1,2299.99,0.05,2025-11-24 02:06:42,mysql_database,109176.69581665
3940,1350,5,13,2,269.99,0.2,2025-11-24 02:06:42,mysql_database,12815.97576665
3941,1351,1,297,2,279.99,0.2,2025-11-24 02:06:42,mysql_database,13290.659116650002
3942,1351,2,133,1,1499.99,0.1,2025-11-24 02:06:42,mysql_database,71202.02781665
3943,1352,1,136,1,1799.99,0.2,2025-11-24 02:06:42,mysql_database,85442.52831665
3944,1352,2,52,2,875.99,0.1,2025-11-24 02:06:42,mysql_database,41581.786776650006
3945,1352,3,282,2,279.99,0.1,2025-11-24 02:06:42,mysql_database,13290.659116650002
3946,1352,4,86,2,149.99,0.2,2025-11-24 02:06:42,mysql_database,7119.775566650001
3947,1352,5,100,1,489.99,0.05,2025-11-24 02:06:42,mysql_database,23259.00946665
3948,1353,1,107,2,416.99,0.05,2025-11-24 02:06:42,mysql_database,19793.82101165
3949,1353,2,233,1,639.99,0.07,2025-11-24 02:06:42,mysql_database,30379.25971665
3950,1353,3,300,1,799.99,0.2,2025-11-24 02:06:42,mysql_database,37974.19331665
3951,1353,4,86,2,149.99,0.05,2025-11-24 02:06:42,mysql_database,7119.775566650001
3952,1354,1,166,2,749.99,0.07,2025-11-24 02:06:42,mysql_database,35600.776566650005
3953,1355,1,297,1,279.99,0.1,2025-11-24 02:06:42,mysql_database,13290.659116650002
3954,1355,2,253,1,2599.99,0.07,2025-11-24 02:06:42,mysql_database,123417.19631664999
3955,1355,3,149,1,7499.99,0.2,2025-11-24 02:06:42,mysql_database,356012.03781665
3956,1355,4,313,2,449.99,0.1,2025-11-24 02:06:42,mysql_database,21360.276066650003
3957,1356,1,192,1,2599.99,0.05,2025-11-24 02:06:42,mysql_database,123417.19631664999
3958,1356,2,199,2,2999.99,0.1,2025-11-24 02:06:42,mysql_database,142404.53031665
3959,1356,3,276,2,319.99,0.1,2025-11-24 02:06:42,mysql_database,15189.392516650001
3960,1357,1,145,2,1799.99,0.2,2025-11-24 02:06:42,mysql_database,85442.52831665
3961,1357,2,60,1,1559.99,0.2,2025-11-24 02:06:42,mysql_database,74050.12791665
3962,1357,3,130,1,919.99,0.2,2025-11-24 02:06:42,mysql_database,43670.39351665
3963,1358,1,257,2,899.99,0.2,2025-11-24 02:06:42,mysql_database,42721.02681665
3964,1359,1,282,1,279.99,0.05,2025-11-24 02:06:42,mysql_database,13290.659116650002
3965,1359,2,82,1,659.99,0.05,2025-11-24 02:06:42,mysql_database,31328.626416650004
3966,1360,1,31,1,1632.99,0.05,2025-11-24 02:06:42,mysql_database,77515.31637165001
3967,1361,1,307,2,749.99,0.07,2025-11-24 02:06:42,mysql_database,35600.776566650005
3968,1361,2,153,1,4999.99,0.05,2025-11-24 02:06:42,mysql_database,237341.20031665
3969,1361,3,163,2,1349.0,0.2,2025-11-24 02:06:42,mysql_database,64034.78391500001
3970,1362,1,27,2,999.99,0.2,2025-11-24 02:06:42,mysql_database,47467.86031665
3971,1362,2,204,2,3599.99,0.07,2025-11-24 02:06:42,mysql_database,170885.53131665
3972,1362,3,4,2,2899.99,0.2,2025-11-24 02:06:42,mysql_database,137657.69681665
3973,1363,1,66,2,250.99,0.1,2025-11-24 02:06:42,mysql_database,11914.077401650002
3974,1364,1,78,1,647.99,0.07,2025-11-24 02:06:42,mysql_database,30759.006396650002
3975,1364,2,155,2,11999.99,0.1,2025-11-24 02:06:42,mysql_database,569619.5453166501
3976,1364,3,152,1,2499.99,0.1,2025-11-24 02:06:42,mysql_database,118670.36281665
3977,1364,4,110,1,470.99,0.07,2025-11-24 02:06:42,mysql_database,22357.111101650004
3978,1365,1,144,1,1549.99,0.07,2025-11-24 02:06:42,mysql_database,73575.44456665001
3979,1365,2,58,1,4999.99,0.07,2025-11-24 02:06:42,mysql_database,237341.20031665
3980,1365,3,236,1,749.99,0.05,2025-11-24 02:06:42,mysql_database,35600.776566650005
3981,1366,1,115,1,3199.99,0.1,2025-11-24 02:06:42,mysql_database,151898.19731665
3982,1366,2,128,2,1899.0,0.2,2025-11-24 02:06:42,mysql_database,90142.368165
3983,1366,3,200,1,3499.99,0.07,2025-11-24 02:06:42,mysql_database,166138.69781665
3984,1367,1,132,1,1499.99,0.1,2025-11-24 02:06:42,mysql_database,71202.02781665
3985,1367,2,131,2,2599.0,0.2,2025-11-24 02:06:42,mysql_database,123370.202665
3986,1367,3,124,1,1499.0,0.07,2025-11-24 02:06:42,mysql_database,71155.034165
3987,1367,4,24,2,549.99,0.05,2025-11-24 02:06:42,mysql_database,26107.10956665
3988,1368,1,66,1,250.99,0.1,2025-11-24 02:06:42,mysql_database,11914.077401650002
3989,1368,2,113,2,489.99,0.07,2025-11-24 02:06:42,mysql_database,23259.00946665
3990,1368,3,186,1,4499.99,0.2,2025-11-24 02:06:42,mysql_database,213607.03281665
3991,1369,1,213,2,269.99,0.05,2025-11-24 02:06:42,mysql_database,12815.97576665
3992,1370,1,7,1,3999.99,0.07,2025-11-24 02:06:42,mysql_database,189872.86531665002
3993,1370,2,89,2,209.99,0.1,2025-11-24 02:06:42,mysql_database,9967.875666650001
3994,1370,3,208,2,1799.99,0.2,2025-11-24 02:06:42,mysql_database,85442.52831665
3995,1370,4,134,1,1499.99,0.1,2025-11-24 02:06:42,mysql_database,71202.02781665
3996,1371,1,223,2,529.99,0.07,2025-11-24 02:06:42,mysql_database,25157.74286665
3997,1371,2,8,2,1799.99,0.2,2025-11-24 02:06:42,mysql_database,85442.52831665
3998,1372,1,307,1,749.99,0.07,2025-11-24 02:06:42,mysql_database,35600.776566650005
3999,1372,2,283,2,319.99,0.2,2025-11-24 02:06:42,mysql_database,15189.392516650001
4000,1373,1,63,1,3499.99,0.1,2025-11-24 02:06:42,mysql_database,166138.69781665
4001,1374,1,181,2,2199.99,0.05,2025-11-24 02:06:42,mysql_database,104429.86231665
4002,1374,2,130,2,919.99,0.07,2025-11-24 02:06:42,mysql_database,43670.39351665
4003,1375,1,147,2,1799.99,0.05,2025-11-24 02:06:42,mysql_database,85442.52831665
4004,1375,2,182,1,2499.99,0.2,2025-11-24 02:06:42,mysql_database,118670.36281665
4005,1376,1,5,1,1320.99,0.07,2025-11-24 02:06:42,mysql_database,62705.19585165
4006,1377,1,153,2,4999.99,0.05,2025-11-24 02:06:42,mysql_database,237341.20031665
4007,1377,2,130,1,919.99,0.05,2025-11-24 02:06:42,mysql_database,43670.39351665
4008,1377,3,48,1,1499.99,0.07,2025-11-24 02:06:42,mysql_database,71202.02781665
4009,1377,4,188,2,3499.99,0.07,2025-11-24 02:06:42,mysql_database,166138.69781665
4010,1378,1,96,2,349.99,0.07,2025-11-24 02:06:42,mysql_database,16613.442566650003
4011,1378,2,142,2,3199.99,0.07,2025-11-24 02:06:42,mysql_database,151898.19731665
4012,1378,3,2,2,749.99,0.2,2025-11-24 02:06:42,mysql_database,35600.776566650005
4013,1378,4,110,1,470.99,0.07,2025-11-24 02:06:42,mysql_database,22357.111101650004
4014,1378,5,129,2,919.99,0.2,2025-11-24 02:06:42,mysql_database,43670.39351665
4015,1379,1,15,1,529.99,0.1,2025-11-24 02:06:42,mysql_database,25157.74286665
4016,1379,2,118,1,999.99,0.1,2025-11-24 02:06:42,mysql_database,47467.86031665
4017,1379,3,263,2,89.99,0.1,2025-11-24 02:06:42,mysql_database,4271.67546665
4018,1380,1,255,2,899.99,0.1,2025-11-24 02:06:42,mysql_database,42721.02681665
4019,1380,2,229,2,429.99,0.07,2025-11-24 02:06:42,mysql_database,20410.90936665
4020,1381,1,274,2,229.99,0.2,2025-11-24 02:06:42,mysql_database,10917.242366650002
4021,1381,2,214,2,899.99,0.1,2025-11-24 02:06:42,mysql_database,42721.02681665
4022,1382,1,232,1,479.99,0.2,2025-11-24 02:06:42,mysql_database,22784.32611665
4023,1382,2,81,2,1099.99,0.05,2025-11-24 02:06:42,mysql_database,52214.693816650004
4024,1382,3,225,1,959.99,0.1,2025-11-24 02:06:42,mysql_database,45569.126916650006
4025,1382,4,135,1,1499.99,0.07,2025-11-24 02:06:42,mysql_database,71202.02781665
4026,1382,5,238,1,749.99,0.2,2025-11-24 02:06:42,mysql_database,35600.776566650005
4027,1383,1,188,2,3499.99,0.2,2025-11-24 02:06:42,mysql_database,166138.69781665
4028,1383,2,65,2,346.99,0.05,2025-11-24 02:06:42,mysql_database,16471.037561650002
4029,1384,1,32,1,469.99,0.07,2025-11-24 02:06:42,mysql_database,22309.642766650002
4030,1384,2,142,2,3199.99,0.1,2025-11-24 02:06:42,mysql_database,151898.19731665
4031,1384,3,89,1,209.99,0.1,2025-11-24 02:06:42,mysql_database,9967.875666650001
4032,1384,4,97,1,349.99,0.05,2025-11-24 02:06:42,mysql_database,16613.442566650003
4033,1385,1,24,2,549.99,0.05,2025-11-24 02:06:42,mysql_database,26107.10956665
4034,1385,2,145,1,1799.99,0.07,2025-11-24 02:06:42,mysql_database,85442.52831665
4035,1385,3,39,2,1499.99,0.1,2025-11-24 02:06:42,mysql_database,71202.02781665
4036,1385,4,135,1,1499.99,0.05,2025-11-24 02:06:42,mysql_database,71202.02781665
4037,1386,1,292,1,369.99,0.2,2025-11-24 02:06:42,mysql_database,17562.80926665
4038,1386,2,262,1,249.99,0.1,2025-11-24 02:06:42,mysql_database,11866.60906665
4039,1386,3,306,1,899.99,0.1,2025-11-24 02:06:42,mysql_database,42721.02681665
4040,1386,4,150,1,4499.99,0.07,2025-11-24 02:06:42,mysql_database,213607.03281665
4041,1387,1,106,1,449.99,0.1,2025-11-24 02:06:42,mysql_database,21360.276066650003
4042,1388,1,251,1,2999.99,0.1,2025-11-24 02:06:42,mysql_database,142404.53031665
4043,1389,1,85,2,329.99,0.1,2025-11-24 02:06:42,mysql_database,15664.075866650002
4044,1389,2,171,2,3199.99,0.05,2025-11-24 02:06:42,mysql_database,151898.19731665
4045,1389,3,227,1,319.99,0.07,2025-11-24 02:06:42,mysql_database,15189.392516650001
4046,1390,1,41,2,1469.99,0.05,2025-11-24 02:06:42,mysql_database,69777.97776665
4047,1390,2,27,2,999.99,0.05,2025-11-24 02:06:42,mysql_database,47467.86031665
4048,1390,3,306,1,899.99,0.1,2025-11-24 02:06:42,mysql_database,42721.02681665
4049,1390,4,104,1,481.99,0.05,2025-11-24 02:06:42,mysql_database,22879.26278665
4050,1390,5,147,2,1799.99,0.1,2025-11-24 02:06:42,mysql_database,85442.52831665
4051,1391,1,223,2,529.99,0.07,2025-11-24 02:06:42,mysql_database,25157.74286665
4052,1391,2,295,2,319.99,0.2,2025-11-24 02:06:42,mysql_database,15189.392516650001
4053,1391,3,277,1,369.99,0.2,2025-11-24 02:06:42,mysql_database,17562.80926665
