order_id,item_id,order_status,customer_id,product_id,brand_id,category_id,store_id,staff_id,order_date,required_date,shipped_date,region_id,latency_days,Late_Deliveries,Locality_Flag,quantity,list_price,local_price,discount,total_amount_US,total_amount_EG
1210,2,4,730,6,8,6,3,8,20171026,20171027,20171029,115,3.0,True,Non local,2,469.99,22309.64276665,0.07,65.79860000000001,3123.349987331
1210,3,4,730,78,7,3,3,8,20171026,20171027,20171029,115,3.0,True,Non local,2,647.99,30759.00639665,0.05,64.799,3075.900639665
1210,4,4,730,84,7,1,3,8,20171026,20171027,20171029,115,3.0,True,Non local,1,109.99,5221.04216665,0.1,10.999,522.104216665
1210,5,4,730,35,7,6,3,8,20171026,20171027,20171029,115,3.0,True,Non local,2,832.99,39540.64837165,0.05,83.299,3954.0648371650004
1211,1,4,19,15,1,3,2,7,20171027,20171028,20171029,1,2.0,True,Non local,2,529.99,25157.74286665,0.2,211.996,10063.097146660002
1211,2,4,19,59,9,7,2,7,20171027,20171028,20171029,1,2.0,True,Non local,1,2599.99,123417.19631665,0.05,129.99949999999998,6170.8598158325
1211,3,4,19,92,2,1,2,7,20171027,20171028,20171029,1,2.0,True,Non local,1,209.99,9967.87566665,0.2,41.998000000000005,1993.57513333
1211,4,4,19,93,2,1,2,7,20171027,20171028,20171029,1,2.0,True,Non local,1,209.99,9967.87566665,0.1,20.999000000000002,996.787566665
1211,5,4,19,108,7,2,2,7,20171027,20171028,20171029,1,2.0,True,Non local,2,449.99,21360.276066650003,0.2,179.996,8544.110426660001
1212,1,4,213,74,1,3,2,6,20171027,20171030,20171029,92,2.0,False,Non local,1,439.99,20885.59271665,0.1,43.999,2088.5592716650003
1212,2,4,213,37,2,6,2,6,20171027,20171030,20171029,92,2.0,False,Non local,2,379.99,18037.49261665,0.07,53.198600000000006,2525.2489663310002
1212,3,4,213,39,9,6,2,6,20171027,20171030,20171029,92,2.0,False,Non local,2,1499.99,71202.02781665,0.05,149.999,7120.202781665001
1212,4,4,213,68,7,3,2,6,20171027,20171030,20171029,92,2.0,False,Non local,2,449.99,21360.276066650003,0.07,62.99860000000001,2990.4386493310008
1213,1,4,669,64,1,3,3,9,20171027,20171029,20171029,164,2.0,False,Non local,2,489.99,23259.00946665,0.07,68.5986,3256.2613253310005
1213,2,4,669,78,7,3,3,9,20171027,20171029,20171029,164,2.0,False,Non local,1,647.99,30759.00639665,0.07,45.359300000000005,2153.1304477655
1213,3,4,669,102,1,2,3,9,20171027,20171029,20171029,164,2.0,False,Non local,2,489.99,23259.00946665,0.1,97.998,4651.80189333
1213,4,4,669,15,1,3,3,9,20171027,20171029,20171029,164,2.0,False,Non local,1,529.99,25157.74286665,0.05,26.4995,1257.8871433325003
1214,1,4,783,9,9,5,2,6,20171028,20171029,20171029,36,1.0,False,Non local,2,2999.99,142404.53031665,0.05,299.99899999999997,14240.453031665
1214,2,4,783,7,9,6,2,6,20171028,20171029,20171029,36,1.0,False,Non local,1,3999.99,189872.86531665,0.2,799.998,37974.57306333
1214,3,4,783,22,1,1,2,6,20171028,20171029,20171029,36,1.0,False,Non local,1,269.99,12815.97576665,0.05,13.499500000000001,640.7987883325001
1214,4,4,783,77,1,3,2,6,20171028,20171029,20171029,36,1.0,False,Non local,2,799.99,37974.19331665,0.1,159.99800000000002,7594.838663330001
1214,5,4,783,67,7,3,2,6,20171028,20171029,20171029,36,1.0,False,Non local,2,250.99,11914.077401650002,0.2,100.39600000000002,4765.630960660001
1215,1,4,807,73,7,3,2,7,20171028,20171031,20171030,104,2.0,False,Non local,2,749.99,35600.776566650005,0.1,149.99800000000002,7120.155313330001
1215,2,4,807,10,8,4,2,7,20171028,20171031,20171030,104,2.0,False,Non local,2,1549.0,73528.45091500001,0.07,216.86,10293.983128100002
1216,1,4,886,64,1,3,2,7,20171028,20171030,20171029,60,1.0,False,Non local,2,489.99,23259.00946665,0.1,97.998,4651.80189333
1216,2,4,886,54,9,7,2,7,20171028,20171030,20171029,60,1.0,False,Non local,1,3199.99,151898.19731665,0.05,159.9995,7594.909865832501
1216,3,4,886,19,4,3,2,7,20171028,20171030,20171029,60,1.0,False,Non local,1,449.0,21313.282415,0.2,89.80000000000001,4262.656483000001
1216,4,4,886,110,7,2,2,7,20171028,20171030,20171029,60,1.0,False,Non local,2,470.99,22357.111101650004,0.07,65.93860000000001,3129.995554231001
1216,5,4,886,43,9,6,2,7,20171028,20171030,20171029,60,1.0,False,Non local,1,5299.99,251581.70081665,0.1,529.999,25158.170081665
1217,1,4,1155,73,7,3,2,7,20171028,20171031,20171030,194,2.0,False,Non local,1,749.99,35600.776566650005,0.05,37.499500000000005,1780.0388283325003
1217,2,4,1155,106,7,2,2,7,20171028,20171031,20171030,194,2.0,False,Non local,2,449.99,21360.276066650003,0.05,44.999,2136.0276066650003
1218,1,4,1017,32,9,6,1,2,20171030,20171101,20171031,29,1.0,False,Non local,1,469.99,22309.64276665,0.07,32.899300000000004,1561.6749936655
1218,2,4,1017,102,1,2,1,2,20171030,20171101,20171031,29,1.0,False,Non local,2,489.99,23259.00946665,0.05,48.999,2325.900946665
1219,1,4,840,17,4,3,2,7,20171030,20171102,20171102,45,3.0,False,Non local,2,429.0,20363.915715000003,0.07,60.06,2850.9482001000006
1219,2,4,840,62,9,4,2,7,20171030,20171102,20171102,45,3.0,False,Non local,2,3499.99,166138.69781665,0.1,699.998,33227.739563330004
1219,3,4,840,40,9,6,2,7,20171030,20171102,20171102,45,3.0,False,Non local,2,4999.99,237341.20031665,0.2,1999.996,94936.48012666001
1220,1,4,803,47,9,6,2,6,20171031,20171103,20171103,123,3.0,False,Non local,2,5299.99,251581.70081665,0.1,1059.998,50316.34016333
1220,2,4,803,49,9,7,2,6,20171031,20171103,20171103,123,3.0,False,Non local,1,3499.99,166138.69781665,0.2,699.998,33227.739563330004
1220,3,4,803,85,2,1,2,6,20171031,20171103,20171103,123,3.0,False,Non local,2,329.99,15664.075866650002,0.2,131.996,6265.630346660001
1221,1,4,1290,100,1,1,2,7,20171031,20171102,20171101,175,1.0,False,Non local,1,489.99,23259.00946665,0.05,24.4995,1162.9504733325
1221,2,4,1290,81,1,3,2,7,20171031,20171102,20171101,175,1.0,False,Non local,2,1099.99,52214.69381665,0.05,109.99900000000001,5221.469381665
1221,3,4,1290,42,9,6,2,7,20171031,20171102,20171101,175,1.0,False,Non local,2,2299.99,109176.69581665,0.1,459.998,21835.33916333
1221,4,4,1290,38,2,6,2,7,20171031,20171102,20171101,175,1.0,False,Non local,2,549.99,26107.10956665,0.1,109.998,5221.42191333
1221,5,4,1290,97,1,1,2,7,20171031,20171102,20171101,175,1.0,False,Non local,2,349.99,16613.442566650003,0.07,48.9986,2325.8819593310004
1222,1,4,482,97,1,1,3,9,20171101,20171104,20171103,115,2.0,False,Non local,1,349.99,16613.442566650003,0.2,69.998,3322.6885133300007
1223,1,4,1207,103,7,2,2,6,20171102,20171103,20171103,128,1.0,False,Non local,1,551.99,26202.046236650003,0.05,27.599500000000003,1310.1023118325002
1224,1,4,544,62,9,4,2,6,20171103,20171104,20171104,104,1.0,False,Non local,1,3499.99,166138.69781665,0.07,244.9993,11629.7088471655
1224,2,4,544,51,9,7,2,6,20171103,20171104,20171104,104,1.0,False,Non local,1,6499.99,308543.70281665004,0.1,649.999,30854.370281665004
1224,3,4,544,108,7,2,2,6,20171103,20171104,20171104,104,1.0,False,Non local,1,449.99,21360.276066650003,0.05,22.4995,1068.0138033325002
1224,4,4,544,32,9,6,2,6,20171103,20171104,20171104,104,1.0,False,Non local,1,469.99,22309.64276665,0.2,93.998,4461.92855333
1225,1,4,768,81,1,3,1,2,20171104,20171105,20171107,133,3.0,True,Non local,1,1099.99,52214.69381665,0.1,109.99900000000001,5221.469381665
1225,2,4,768,59,9,7,1,2,20171104,20171105,20171107,133,3.0,True,Non local,2,2599.99,123417.19631665,0.1,519.9979999999999,24683.43926333
1225,3,4,768,6,8,6,1,2,20171104,20171105,20171107,133,3.0,True,Non local,2,469.99,22309.64276665,0.1,93.998,4461.92855333
1226,1,4,226,77,1,3,2,7,20171104,20171107,20171106,39,2.0,False,Non local,2,799.99,37974.19331665,0.05,79.99900000000001,3797.4193316650003
1226,2,4,226,101,1,1,2,7,20171104,20171107,20171106,39,2.0,False,Non local,1,339.99,16138.759216650002,0.2,67.998,3227.7518433300006
1226,3,4,226,11,8,4,2,7,20171104,20171107,20171106,39,2.0,False,Non local,2,1680.99,79793.79645165,0.07,235.3386,11171.131503231001
1226,4,4,226,51,9,7,2,7,20171104,20171107,20171106,39,2.0,False,Non local,1,6499.99,308543.70281665004,0.07,454.9993,21598.059197165505
1226,5,4,226,42,9,6,2,7,20171104,20171107,20171106,39,2.0,False,Non local,1,2299.99,109176.69581665,0.1,229.999,10917.669581665
1227,1,4,702,90,9,1,2,6,20171104,20171107,20171106,44,2.0,False,Non local,2,209.99,9967.87566665,0.2,83.99600000000001,3987.15026666
1227,2,4,702,44,2,6,2,6,20171104,20171107,20171106,44,2.0,False,Non local,1,539.99,25632.42621665,0.07,37.7993,1794.2698351655004
1227,3,4,702,26,1,2,2,6,20171104,20171107,20171106,44,2.0,False,Non local,1,599.99,28480.52631665,0.05,29.9995,1424.0263158325001
1227,4,4,702,8,9,6,2,6,20171104,20171107,20171106,44,2.0,False,Non local,1,1799.99,85442.52831665,0.07,125.99930000000002,5980.976982165501
1227,5,4,702,42,9,6,2,6,20171104,20171107,20171106,44,2.0,False,Non local,2,2299.99,109176.69581665,0.2,919.996,43670.67832666
1228,1,4,1041,92,2,1,2,6,20171104,20171106,20171106,67,2.0,False,Non local,1,209.99,9967.87566665,0.2,41.998000000000005,1993.57513333
1228,2,4,1041,55,9,7,2,6,20171104,20171106,20171106,67,2.0,False,Non local,2,2699.99,128164.02981665,0.2,1079.9959999999999,51265.61192666
1228,3,4,1041,20,1,3,2,6,20171104,20171106,20171106,67,2.0,False,Non local,2,599.99,28480.52631665,0.05,59.999,2848.0526316650003
1229,1,4,89,36,8,6,1,3,20171105,20171108,20171106,69,1.0,False,Non local,2,832.99,39540.64837165,0.07,116.61860000000001,5535.690772031001
1229,2,4,89,61,9,5,1,3,20171105,20171108,20171106,69,1.0,False,Non local,2,4999.99,237341.20031665,0.1,999.998,47468.240063330006
1230,1,4,1107,32,9,6,2,6,20171105,20171106,20171107,74,2.0,True,Non local,2,469.99,22309.64276665,0.1,93.998,4461.92855333
1230,2,4,1107,38,2,6,2,6,20171105,20171106,20171107,74,2.0,True,Non local,2,549.99,26107.10956665,0.07,76.99860000000001,3654.995339331
1231,1,4,1180,75,1,3,2,6,20171105,20171107,20171106,72,1.0,False,Non local,2,599.99,28480.52631665,0.05,59.999,2848.0526316650003
1231,2,4,1180,70,1,3,2,6,20171105,20171107,20171106,72,1.0,False,Non local,1,659.99,31328.626416650004,0.07,46.19930000000001,2193.0038491655005
1232,1,4,665,4,9,6,1,3,20171106,20171107,20171109,29,3.0,True,Non local,2,2899.99,137657.69681665,0.07,405.9986,19272.077554331
1232,2,4,665,110,7,2,1,3,20171106,20171107,20171109,29,3.0,True,Non local,2,470.99,22357.111101650004,0.05,47.099000000000004,2235.7111101650003
1232,3,4,665,6,8,6,1,3,20171106,20171107,20171109,29,3.0,True,Non local,2,469.99,22309.64276665,0.2,187.996,8923.85710666
1233,1,4,462,87,9,1,2,6,20171106,20171107,20171108,171,2.0,True,Non local,2,189.99,9018.50896665,0.2,75.99600000000001,3607.4035866600007
1233,2,4,462,61,9,5,2,6,20171106,20171107,20171108,171,2.0,True,Non local,2,4999.99,237341.20031665,0.1,999.998,47468.240063330006
1233,3,4,462,55,9,7,2,6,20171106,20171107,20171108,171,2.0,True,Non local,1,2699.99,128164.02981665,0.2,539.9979999999999,25632.80596333
1234,1,3,19,56,9,7,2,6,20171107,20171107,,1,,False,Non local,2,5499.99,261075.36781665,0.07,769.9986,36550.551494331005
1234,2,3,19,71,7,3,2,6,20171107,20171107,,1,,False,Non local,2,416.99,19793.82101165,0.07,58.378600000000006,2771.1349416310004
1235,1,4,210,7,9,6,2,6,20171107,20171108,20171109,122,2.0,True,Non local,1,3999.99,189872.86531665,0.1,399.999,18987.286531665
1236,1,4,243,60,7,5,2,7,20171108,20171111,20171109,117,1.0,False,Non local,1,1559.99,74050.12791665,0.07,109.19930000000001,5183.508954165501
1236,2,4,243,32,9,6,2,7,20171108,20171111,20171109,117,1.0,False,Non local,2,469.99,22309.64276665,0.05,46.999,2230.964276665
1236,3,4,243,91,9,1,2,7,20171108,20171111,20171109,117,1.0,False,Non local,1,349.99,16613.442566650003,0.1,34.999,1661.3442566650003
1237,1,4,571,23,1,1,1,2,20171109,20171112,20171111,31,2.0,False,Non local,1,299.99,14240.02581665,0.1,29.999000000000002,1424.0025816650002
1237,2,4,571,87,9,1,1,2,20171109,20171112,20171111,31,2.0,False,Non local,2,189.99,9018.50896665,0.1,37.998000000000005,1803.7017933300003
1237,3,4,571,95,1,1,1,2,20171109,20171112,20171111,31,2.0,False,Non local,2,299.99,14240.02581665,0.2,119.99600000000001,5696.010326660001
1237,4,4,571,55,9,7,1,2,20171109,20171112,20171111,31,2.0,False,Non local,2,2699.99,128164.02981665,0.07,377.9986,17942.964174331002
1237,5,4,571,25,1,2,1,2,20171109,20171112,20171111,31,2.0,False,Non local,1,499.99,23733.692816650004,0.07,34.999300000000005,1661.3584971655005
1238,1,4,998,40,9,6,2,6,20171109,20171110,20171111,187,2.0,True,Non local,1,4999.99,237341.20031665,0.1,499.999,23734.120031665003
1238,2,4,998,14,1,3,2,6,20171109,20171110,20171111,187,2.0,True,Non local,1,269.99,12815.97576665,0.1,26.999000000000002,1281.5975766650001
1238,3,4,998,99,1,1,2,6,20171109,20171110,20171111,187,2.0,True,Non local,2,299.99,14240.02581665,0.2,119.99600000000001,5696.010326660001
1238,4,4,998,101,1,1,2,6,20171109,20171110,20171111,187,2.0,True,Non local,1,339.99,16138.759216650002,0.1,33.999,1613.8759216650003
1239,1,4,1197,15,1,3,2,7,20171109,20171110,20171111,9,2.0,True,Non local,2,529.99,25157.74286665,0.2,211.996,10063.097146660002
1239,2,4,1197,91,9,1,2,7,20171109,20171110,20171111,9,2.0,True,Non local,1,349.99,16613.442566650003,0.1,34.999,1661.3442566650003
1239,3,4,1197,34,9,6,2,7,20171109,20171110,20171111,9,2.0,True,Non local,2,469.99,22309.64276665,0.1,93.998,4461.92855333
1239,4,4,1197,36,8,6,2,7,20171109,20171110,20171111,9,2.0,True,Non local,1,832.99,39540.64837165,0.05,41.6495,1977.0324185825002
1240,1,4,903,107,7,2,2,7,20171110,20171111,20171111,112,1.0,False,Non local,2,416.99,19793.82101165,0.1,83.39800000000001,3958.7642023300004
1240,2,4,903,23,1,1,2,7,20171110,20171111,20171111,112,1.0,False,Non local,2,299.99,14240.02581665,0.05,29.999000000000002,1424.0025816650002
1240,3,4,903,15,1,3,2,7,20171110,20171111,20171111,112,1.0,False,Non local,2,529.99,25157.74286665,0.2,211.996,10063.097146660002
1240,4,4,903,77,1,3,2,7,20171110,20171111,20171111,112,1.0,False,Non local,2,799.99,37974.19331665,0.05,79.99900000000001,3797.4193316650003
1240,5,4,903,57,9,7,2,7,20171110,20171111,20171111,112,1.0,False,Non local,1,1999.99,94936.19531665,0.05,99.99950000000001,4746.8097658325005
1241,1,4,1170,74,1,3,2,7,20171110,20171112,20171111,39,1.0,False,Non local,1,439.99,20885.59271665,0.05,21.9995,1044.2796358325002
1241,2,4,1170,71,7,3,2,7,20171110,20171112,20171111,39,1.0,False,Non local,2,416.99,19793.82101165,0.05,41.699000000000005,1979.3821011650002
1242,1,4,303,94,2,1,2,6,20171111,20171112,20171112,79,1.0,False,Non local,1,249.99,11866.60906665,0.05,12.499500000000001,593.3304533325
1242,2,4,303,27,8,6,2,6,20171111,20171112,20171112,79,1.0,False,Non local,1,999.99,47467.86031665,0.07,69.9993,3322.7502221655004
1242,3,4,303,10,8,4,2,6,20171111,20171112,20171112,79,1.0,False,Non local,1,1549.0,73528.45091500001,0.07,108.43,5146.991564050001
1242,4,4,303,70,1,3,2,6,20171111,20171112,20171112,79,1.0,False,Non local,1,659.99,31328.626416650004,0.2,131.99800000000002,6265.725283330001
1243,1,4,346,44,2,6,2,6,20171111,20171113,20171114,34,3.0,True,Non local,1,539.99,25632.42621665,0.07,37.7993,1794.2698351655004
1244,1,4,333,45,2,6,2,6,20171112,20171114,20171113,26,1.0,False,Non local,1,869.99,41296.976766650005,0.2,173.99800000000002,8259.395353330001
1244,2,4,333,38,2,6,2,6,20171112,20171114,20171113,26,1.0,False,Non local,2,549.99,26107.10956665,0.07,76.99860000000001,3654.995339331
1244,3,4,333,33,8,6,2,6,20171112,20171114,20171113,26,1.0,False,Non local,1,469.99,22309.64276665,0.07,32.899300000000004,1561.6749936655
1244,4,4,333,37,2,6,2,6,20171112,20171114,20171113,26,1.0,False,Non local,2,379.99,18037.49261665,0.1,75.998,3607.4985233300004
1245,1,4,1166,13,1,3,2,7,20171113,20171116,20171114,103,1.0,False,Non local,1,269.99,12815.97576665,0.1,26.999000000000002,1281.5975766650001
1246,1,4,1329,78,7,3,2,7,20171113,20171116,20171116,22,3.0,False,Non local,2,647.99,30759.00639665,0.2,259.196,12303.60255866
1246,2,4,1329,46,2,6,2,7,20171113,20171116,20171116,22,3.0,False,Non local,1,1409.99,66929.87766665,0.05,70.4995,3346.4938833325004
1246,3,4,1329,45,2,6,2,7,20171113,20171116,20171116,22,3.0,False,Non local,2,869.99,41296.976766650005,0.07,121.79860000000001,5781.576747331002
1247,1,4,426,15,1,3,1,2,20171116,20171118,20171117,154,1.0,False,Non local,2,529.99,25157.74286665,0.1,105.998,5031.548573330001
1247,2,4,426,28,8,6,1,2,20171116,20171118,20171117,154,1.0,False,Non local,2,2499.99,118670.36281665,0.1,499.998,23734.072563330003
1247,3,4,426,26,1,2,1,2,20171116,20171118,20171117,154,1.0,False,Non local,1,599.99,28480.52631665,0.05,29.9995,1424.0263158325001
1248,1,4,1367,94,2,1,1,3,20171116,20171117,20171118,2,2.0,True,Non local,2,249.99,11866.60906665,0.05,24.999000000000002,1186.660906665
1248,2,4,1367,33,8,6,1,3,20171116,20171117,20171118,2,2.0,True,Non local,2,469.99,22309.64276665,0.1,93.998,4461.92855333
1248,3,4,1367,92,2,1,1,3,20171116,20171117,20171118,2,2.0,True,Non local,1,209.99,9967.87566665,0.1,20.999000000000002,996.787566665
1248,4,4,1367,12,1,3,1,3,20171116,20171117,20171118,2,2.0,True,Non local,1,549.99,26107.10956665,0.05,27.4995,1305.3554783325
1249,1,4,545,62,9,4,2,6,20171117,20171118,20171120,67,3.0,True,Non local,1,3499.99,166138.69781665,0.05,174.9995,8306.934890832501
1249,2,4,545,104,7,2,2,6,20171117,20171118,20171120,67,3.0,True,Non local,1,481.99,22879.26278665,0.05,24.099500000000003,1143.9631393325
1249,3,4,545,61,9,5,2,6,20171117,20171118,20171120,67,3.0,True,Non local,1,4999.99,237341.20031665,0.2,999.998,47468.240063330006
1250,1,4,1188,78,7,3,2,6,20171117,20171119,20171118,166,1.0,False,Non local,2,647.99,30759.00639665,0.05,64.799,3075.900639665
1250,2,4,1188,66,7,3,2,6,20171117,20171119,20171118,166,1.0,False,Non local,2,250.99,11914.077401650002,0.1,50.19800000000001,2382.8154803300004
1250,3,4,1188,20,1,3,2,6,20171117,20171119,20171118,166,1.0,False,Non local,2,599.99,28480.52631665,0.05,59.999,2848.0526316650003
1250,4,4,1188,6,8,6,2,6,20171117,20171119,20171118,166,1.0,False,Non local,2,469.99,22309.64276665,0.1,93.998,4461.92855333
1251,1,4,289,40,9,6,3,9,20171117,20171119,20171119,62,2.0,False,Non local,2,4999.99,237341.20031665,0.1,999.998,47468.240063330006
1251,2,4,289,56,9,7,3,9,20171117,20171119,20171119,62,2.0,False,Non local,1,5499.99,261075.36781665,0.07,384.9993,18275.275747165502
1251,3,4,289,7,9,6,3,9,20171117,20171119,20171119,62,2.0,False,Non local,1,3999.99,189872.86531665,0.07,279.9993,13291.1005721655
1252,1,4,110,79,7,3,1,3,20171118,20171120,20171121,83,3.0,True,Non local,1,402.99,19129.26432165,0.2,80.59800000000001,3825.85286433
1252,2,4,110,84,7,1,1,3,20171118,20171120,20171121,83,3.0,True,Non local,1,109.99,5221.04216665,0.2,21.998,1044.20843333
1252,3,4,110,57,9,7,1,3,20171118,20171120,20171121,83,3.0,True,Non local,2,1999.99,94936.19531665,0.05,199.99900000000002,9493.619531665001
1253,1,4,44,25,1,2,2,6,20171118,20171121,20171121,41,3.0,False,Non local,2,499.99,23733.692816650004,0.1,99.998,4746.738563330001
1253,2,4,44,21,1,1,2,6,20171118,20171121,20171121,41,3.0,False,Non local,1,269.99,12815.97576665,0.07,18.899300000000004,897.1183036655001
1253,3,4,44,88,9,1,2,6,20171118,20171121,20171121,41,3.0,False,Non local,1,189.99,9018.50896665,0.2,37.998000000000005,1803.7017933300003
1254,1,4,1098,80,7,3,2,7,20171118,20171119,20171119,50,1.0,False,Non local,1,761.99,36170.39658665,0.2,152.398,7234.079317330001
1254,2,4,1098,91,9,1,2,7,20171118,20171119,20171119,50,1.0,False,Non local,1,349.99,16613.442566650003,0.2,69.998,3322.6885133300007
1255,1,4,375,43,9,6,2,6,20171119,20171120,20171121,4,2.0,True,Non local,2,5299.99,251581.70081665,0.2,2119.996,100632.68032666
1255,2,4,375,53,8,7,2,6,20171119,20171120,20171121,4,2.0,True,Non local,1,749.99,35600.776566650005,0.05,37.499500000000005,1780.0388283325003
1255,3,4,375,14,1,3,2,6,20171119,20171120,20171121,4,2.0,True,Non local,2,269.99,12815.97576665,0.2,107.99600000000001,5126.3903066600005
1255,4,4,375,26,1,2,2,6,20171119,20171120,20171121,4,2.0,True,Non local,2,599.99,28480.52631665,0.05,59.999,2848.0526316650003
1255,5,4,375,82,1,3,2,6,20171119,20171120,20171121,4,2.0,True,Non local,1,659.99,31328.626416650004,0.05,32.999500000000005,1566.4313208325002
1256,1,4,458,44,2,6,2,6,20171119,20171120,20171122,129,3.0,True,Non local,2,539.99,25632.42621665,0.2,215.996,10252.97048666
1256,2,4,458,100,1,1,2,6,20171119,20171120,20171122,129,3.0,True,Non local,1,489.99,23259.00946665,0.1,48.999,2325.900946665
1257,1,4,1136,30,8,6,2,7,20171119,20171122,20171120,169,1.0,False,Non local,2,999.99,47467.86031665,0.05,99.99900000000001,4746.786031665
1257,2,4,1136,61,9,5,2,7,20171119,20171122,20171120,169,1.0,False,Non local,1,4999.99,237341.20031665,0.05,249.9995,11867.060015832501
1257,3,4,1136,17,4,3,2,7,20171119,20171122,20171120,169,1.0,False,Non local,2,429.0,20363.915715000003,0.1,85.80000000000001,4072.7831430000006
1257,4,4,1136,41,2,6,2,7,20171119,20171122,20171120,169,1.0,False,Non local,1,1469.99,69777.97776665,0.05,73.4995,3488.8988883325
1257,5,4,1136,4,9,6,2,7,20171119,20171122,20171120,169,1.0,False,Non local,1,2899.99,137657.69681665,0.1,289.99899999999997,13765.769681664999
1258,1,4,1099,94,2,1,2,7,20171120,20171121,20171122,8,2.0,True,Non local,2,249.99,11866.60906665,0.1,49.998000000000005,2373.32181333
1258,2,4,1099,99,1,1,2,7,20171120,20171121,20171122,8,2.0,True,Non local,2,299.99,14240.02581665,0.05,29.999000000000002,1424.0025816650002
1259,1,3,4,60,7,5,2,7,20171121,20171121,,4,,False,Non local,1,1559.99,74050.12791665,0.1,155.99900000000002,7405.012791665001
1259,2,3,4,19,4,3,2,7,20171121,20171121,,4,,False,Non local,1,449.0,21313.282415,0.2,89.80000000000001,4262.656483000001
1260,1,4,1117,8,9,6,2,6,20171122,20171123,20171124,157,2.0,True,Non local,1,1799.99,85442.52831665,0.1,179.99900000000002,8544.252831665
1260,2,4,1117,66,7,3,2,6,20171122,20171123,20171124,157,2.0,True,Non local,1,250.99,11914.077401650002,0.1,25.099000000000004,1191.4077401650002
1261,1,4,435,73,7,3,2,7,20171123,20171125,20171124,79,1.0,False,Non local,1,749.99,35600.776566650005,0.2,149.99800000000002,7120.155313330001
1261,2,4,435,88,9,1,2,7,20171123,20171125,20171124,79,1.0,False,Non local,2,189.99,9018.50896665,0.2,75.99600000000001,3607.4035866600007
1261,3,4,435,100,1,1,2,7,20171123,20171125,20171124,79,1.0,False,Non local,1,489.99,23259.00946665,0.05,24.4995,1162.9504733325
1261,4,4,435,42,9,6,2,7,20171123,20171125,20171124,79,1.0,False,Non local,1,2299.99,109176.69581665,0.1,229.999,10917.669581665
1262,1,4,509,37,2,6,2,6,20171123,20171126,20171126,167,3.0,False,Non local,1,379.99,18037.49261665,0.07,26.599300000000003,1262.6244831655001
1262,2,4,509,52,8,7,2,6,20171123,20171126,20171126,167,3.0,False,Non local,1,875.99,41581.786776650006,0.05,43.7995,2079.0893388325003
1262,3,4,509,43,9,6,2,6,20171123,20171126,20171126,167,3.0,False,Non local,2,5299.99,251581.70081665,0.07,741.9986,35221.438114331
1262,4,4,509,77,1,3,2,6,20171123,20171126,20171126,167,3.0,False,Non local,1,799.99,37974.19331665,0.07,55.999300000000005,2658.1935321655005
1263,1,4,1408,45,2,6,2,6,20171123,20171126,20171126,97,3.0,False,Non local,1,869.99,41296.976766650005,0.2,173.99800000000002,8259.395353330001
1263,2,4,1408,62,9,4,2,6,20171123,20171126,20171126,97,3.0,False,Non local,1,3499.99,166138.69781665,0.05,174.9995,8306.934890832501
1263,3,4,1408,19,4,3,2,6,20171123,20171126,20171126,97,3.0,False,Non local,2,449.0,21313.282415,0.1,89.80000000000001,4262.656483000001
1264,1,4,113,101,1,1,2,6,20171124,20171127,20171125,72,1.0,False,Non local,1,339.99,16138.759216650002,0.07,23.799300000000002,1129.7131451655002
1264,2,4,113,77,1,3,2,6,20171124,20171127,20171125,72,1.0,False,Non local,2,799.99,37974.19331665,0.07,111.99860000000001,5316.387064331001
1264,3,4,113,29,9,6,2,6,20171124,20171127,20171125,72,1.0,False,Non local,2,999.99,47467.86031665,0.2,399.99600000000004,18987.14412666
1264,4,4,113,52,8,7,2,6,20171124,20171127,20171125,72,1.0,False,Non local,1,875.99,41581.786776650006,0.05,43.7995,2079.0893388325003
1265,1,4,950,41,2,6,2,7,20171124,20171127,20171127,169,3.0,False,Non local,2,1469.99,69777.97776665,0.1,293.998,13955.59555333
1265,2,4,950,72,7,3,2,7,20171124,20171127,20171127,169,3.0,False,Non local,2,619.99,29429.893016650003,0.07,86.79860000000001,4120.185022331001
1266,1,4,387,90,9,1,2,6,20171125,20171128,20171127,80,2.0,False,Non local,1,209.99,9967.87566665,0.2,41.998000000000005,1993.57513333
1266,2,4,387,48,9,7,2,6,20171125,20171128,20171127,80,2.0,False,Non local,1,1499.99,71202.02781665,0.2,299.998,14240.405563330001
1267,1,4,467,45,2,6,2,6,20171125,20171126,20171126,24,1.0,False,Non local,1,869.99,41296.976766650005,0.1,86.99900000000001,4129.6976766650005
1267,2,4,467,27,8,6,2,6,20171125,20171126,20171126,24,1.0,False,Non local,1,999.99,47467.86031665,0.07,69.9993,3322.7502221655004
1267,3,4,467,108,7,2,2,6,20171125,20171126,20171126,24,1.0,False,Non local,1,449.99,21360.276066650003,0.2,89.998,4272.055213330001
1267,4,4,467,95,1,1,2,6,20171125,20171126,20171126,24,1.0,False,Non local,1,299.99,14240.02581665,0.05,14.999500000000001,712.0012908325001
1268,1,4,774,68,7,3,1,3,20171126,20171128,20171129,127,3.0,True,Non local,2,449.99,21360.276066650003,0.07,62.99860000000001,2990.4386493310008
1268,2,4,774,87,9,1,1,3,20171126,20171128,20171129,127,3.0,True,Non local,2,189.99,9018.50896665,0.07,26.598600000000005,1262.5912553310002
