order_item_id,order_id,item_id,order_status,brand_id,customer_id,category_id,store_id,staff_id,product_id,required_date,shipped_date,order_date,region_id,latency_days,Late_Deliveries,Locality_Flag,quantity,list_price,local_price,discount,total_amount_US,total_amount_EG
3847,1324,4,4,8,862,6,2,6,3,20180104,20180103.0,20180101,184,2.0,0,Non local,1,999.99,47467.86,0.2,200.0,9493.57
3848,1325,1,4,9,68,6,3,8,139,20180102,20180103.0,20180101,57,2.0,1,local,1,2999.99,142404.53,0.05,150.0,7120.23
3849,1325,2,4,1,68,3,3,8,257,20180102,20180103.0,20180101,57,2.0,1,local,1,899.99,42721.03,0.05,45.0,2136.05
3850,1325,3,4,9,68,4,3,8,209,20180102,20180103.0,20180101,57,2.0,1,local,1,2999.99,142404.53,0.1,300.0,14240.45
3851,1325,4,4,8,68,6,3,8,28,20180102,20180103.0,20180101,57,2.0,1,local,1,2499.99,118670.36,0.07,175.0,8306.93
3852,1326,1,4,9,567,5,3,9,190,20180103,20180102.0,20180101,13,1.0,0,Non local,2,2799.99,132910.86,0.07,392.0,18607.52
3853,1326,2,4,9,567,1,3,9,269,20180103,20180102.0,20180101,13,1.0,0,Non local,2,199.99,9493.19,0.07,28.0,1329.05
3854,1327,1,4,9,1026,7,2,6,151,20180103,20180105.0,20180102,189,3.0,1,Non local,2,1549.99,73575.44,0.07,217.0,10300.56
3855,1327,2,4,1,1026,3,2,6,235,20180103,20180105.0,20180102,189,3.0,1,Non local,2,899.99,42721.03,0.1,180.0,8544.21
3856,1327,3,4,9,1026,7,2,6,48,20180103,20180105.0,20180102,189,3.0,1,Non local,2,1499.99,71202.03,0.1,300.0,14240.41
3857,1327,4,4,9,1026,7,2,6,180,20180103,20180105.0,20180102,189,3.0,1,Non local,1,919.99,43670.39,0.2,184.0,8734.08
3858,1328,1,4,1,1083,3,2,6,241,20180103,20180103.0,20180102,153,1.0,0,Non local,1,749.99,35600.78,0.07,52.5,2492.05
3859,1328,2,4,9,1083,6,2,6,129,20180103,20180103.0,20180102,153,1.0,0,Non local,2,919.99,43670.39,0.1,184.0,8734.08
3860,1328,3,4,1,1083,3,2,6,228,20180103,20180103.0,20180102,153,1.0,0,Non local,1,319.99,15189.39,0.07,22.4,1063.26
3861,1328,4,4,1,1083,2,2,6,311,20180103,20180103.0,20180102,153,1.0,0,Non local,1,749.99,35600.78,0.1,75.0,3560.08
3862,1328,5,4,1,1083,3,2,6,247,20180103,20180103.0,20180102,153,1.0,0,Non local,1,599.99,28480.53,0.1,60.0,2848.05
3863,1329,1,4,9,443,7,1,3,143,20180105,20180106.0,20180104,108,2.0,1,Non local,1,1099.99,52214.69,0.07,77.0,3655.03
3864,1329,2,4,7,443,2,1,3,107,20180105,20180106.0,20180104,108,2.0,1,Non local,1,416.99,19793.82,0.05,20.85,989.69
3865,1329,3,4,9,443,7,1,3,55,20180105,20180106.0,20180104,108,2.0,1,Non local,1,2699.99,128164.03,0.07,189.0,8971.48
3866,1329,4,4,1,443,1,1,3,283,20180105,20180106.0,20180104,108,2.0,1,Non local,2,319.99,15189.39,0.2,128.0,6075.76
3867,1329,5,4,1,443,3,1,3,13,20180105,20180106.0,20180104,108,2.0,1,Non local,1,269.99,12815.98,0.1,27.0,1281.6
3868,1330,1,4,1,761,3,2,7,232,20180105,20180107.0,20180104,143,3.0,1,Non local,1,479.99,22784.33,0.2,96.0,4556.87
3869,1330,2,4,1,761,3,2,7,243,20180105,20180107.0,20180104,143,3.0,1,Non local,2,679.99,32277.99,0.05,68.0,3227.8
3870,1330,3,4,1,761,3,2,7,230,20180105,20180107.0,20180104,143,3.0,1,Non local,2,429.99,20410.91,0.2,172.0,8164.36
3871,1330,4,4,1,761,2,2,7,102,20180105,20180107.0,20180104,143,3.0,1,Non local,2,489.99,23259.01,0.05,49.0,2325.9
3872,1330,5,4,1,761,1,2,7,282,20180105,20180107.0,20180104,143,3.0,1,Non local,1,279.99,13290.66,0.1,28.0,1329.07
3873,1331,1,4,1,1122,3,2,6,253,20180106,20180108.0,20180105,136,3.0,1,Non local,1,2599.99,123417.2,0.05,130.0,6170.86
3874,1331,2,4,1,1122,1,2,6,290,20180106,20180108.0,20180105,136,3.0,1,Non local,1,369.99,17562.81,0.05,18.5,878.14
3875,1331,3,4,9,1122,7,2,6,145,20180106,20180108.0,20180105,136,3.0,1,Non local,2,1799.99,85442.53,0.1,360.0,17088.51
3876,1331,4,4,1,1122,2,2,6,300,20180106,20180108.0,20180105,136,3.0,1,Non local,1,799.99,37974.19,0.2,160.0,7594.84
3877,1332,1,4,1,256,1,2,7,296,20180107,20180109.0,20180106,44,3.0,1,Non local,1,369.99,17562.81,0.2,74.0,3512.56
3878,1332,2,4,2,256,1,2,7,93,20180107,20180109.0,20180106,44,3.0,1,Non local,2,209.99,9967.88,0.05,21.0,996.79
3879,1332,3,4,9,256,7,2,7,179,20180107,20180109.0,20180106,44,3.0,1,Non local,2,919.99,43670.39,0.07,128.8,6113.86
3880,1332,4,4,1,256,1,2,7,298,20180107,20180109.0,20180106,44,3.0,1,Non local,1,279.99,13290.66,0.1,28.0,1329.07
3881,1333,1,4,9,203,5,3,8,205,20180107,20180107.0,20180106,40,1.0,0,Non local,2,4999.99,237341.2,0.05,500.0,23734.12
3882,1333,2,4,1,203,2,3,8,304,20180107,20180107.0,20180106,40,1.0,0,Non local,2,679.99,32277.99,0.1,136.0,6455.6
3883,1333,3,4,1,203,1,3,8,99,20180107,20180107.0,20180106,40,1.0,0,Non local,2,299.99,14240.03,0.1,60.0,2848.01
3884,1333,4,4,1,203,3,3,8,12,20180107,20180107.0,20180106,40,1.0,0,Non local,1,549.99,26107.11,0.05,27.5,1305.36
3885,1333,5,4,7,203,3,3,8,78,20180107,20180107.0,20180106,40,1.0,0,Non local,1,647.99,30759.01,0.1,64.8,3075.9
3886,1334,1,4,9,425,5,2,6,203,20180109,20180110.0,20180107,152,3.0,1,Non local,2,4999.99,237341.2,0.05,500.0,23734.12
3887,1334,2,4,9,425,7,2,6,160,20180109,20180110.0,20180107,152,3.0,1,Non local,2,4499.99,213607.03,0.07,630.0,29904.98
3888,1334,3,4,7,425,1,2,6,84,20180109,20180110.0,20180107,152,3.0,1,Non local,2,109.99,5221.04,0.1,22.0,1044.21
3889,1334,4,4,1,425,3,2,6,13,20180109,20180110.0,20180107,152,3.0,1,Non local,1,269.99,12815.98,0.05,13.5,640.8
3890,1334,5,4,9,425,6,2,6,42,20180109,20180110.0,20180107,152,3.0,1,Non local,1,2299.99,109176.7,0.05,115.0,5458.83
3891,1335,1,4,9,955,6,2,7,138,20180108,20180108.0,20180107,188,1.0,0,Non local,2,2249.99,106803.28,0.05,225.0,10680.33
3892,1336,1,4,9,904,6,1,2,29,20180110,20180112.0,20180109,82,3.0,1,Non local,2,999.99,47467.86,0.2,400.0,18987.14
3893,1336,2,4,9,904,7,1,2,157,20180110,20180112.0,20180109,82,3.0,1,Non local,1,6499.99,308543.7,0.05,325.0,15427.19
3894,1336,3,4,1,904,1,1,2,21,20180110,20180112.0,20180109,82,3.0,1,Non local,2,269.99,12815.98,0.07,37.8,1794.24
3895,1336,4,4,9,904,4,1,2,207,20180110,20180112.0,20180109,82,3.0,1,Non local,1,3999.99,189872.87,0.1,400.0,18987.29
3896,1336,5,4,9,904,5,1,2,185,20180110,20180112.0,20180109,82,3.0,1,Non local,1,2799.99,132910.86,0.1,280.0,13291.09
3897,1337,1,4,9,970,7,2,7,153,20180112,20180112.0,20180109,22,3.0,0,Non local,1,4999.99,237341.2,0.1,500.0,23734.12
3898,1338,1,4,9,905,7,2,6,169,20180111,20180113.0,20180110,32,3.0,1,Non local,2,6499.99,308543.7,0.07,910.0,43196.12
3899,1339,1,4,9,580,7,1,3,175,20180114,20180113.0,20180111,182,2.0,0,Non local,1,3199.99,151898.2,0.07,224.0,10632.87
3900,1340,1,4,1,1066,3,1,3,253,20180113,20180113.0,20180112,83,1.0,0,Non local,1,2599.99,123417.2,0.2,520.0,24683.44
3901,1340,2,4,2,1066,1,1,3,92,20180113,20180113.0,20180112,83,1.0,0,Non local,2,209.99,9967.88,0.2,84.0,3987.15
3902,1340,3,4,1,1066,3,1,3,237,20180113,20180113.0,20180112,83,1.0,0,Non local,2,849.99,40347.61,0.05,85.0,4034.76
3903,1341,1,4,1,1258,3,2,7,215,20180113,20180114.0,20180112,103,2.0,1,Non local,2,749.99,35600.78,0.07,105.0,4984.11
3904,1341,2,4,9,1258,7,2,7,56,20180113,20180114.0,20180112,103,2.0,1,Non local,2,5499.99,261075.37,0.2,2200.0,104430.15
3905,1341,3,4,1,1258,3,2,7,234,20180113,20180114.0,20180112,103,2.0,1,Non local,2,899.99,42721.03,0.05,90.0,4272.1
3906,1341,4,4,7,1258,3,2,7,66,20180113,20180114.0,20180112,103,2.0,1,Non local,2,250.99,11914.08,0.05,25.1,1191.41
3907,1342,1,4,7,1393,5,2,7,60,20180113,20180115.0,20180112,118,3.0,1,Non local,1,1559.99,74050.13,0.05,78.0,3702.51
3908,1342,2,4,9,1393,1,2,7,270,20180113,20180115.0,20180112,118,3.0,1,Non local,1,209.99,9967.88,0.05,10.5,498.39
3909,1343,1,4,1,594,3,2,6,244,20180115,20180114.0,20180113,65,1.0,0,Non local,1,559.99,26581.79,0.05,28.0,1329.09
3910,1343,2,4,1,594,1,2,6,99,20180115,20180114.0,20180113,65,1.0,0,Non local,1,299.99,14240.03,0.05,15.0,712.0
3911,1343,3,4,9,594,7,2,6,184,20180115,20180114.0,20180113,65,1.0,0,Non local,2,3499.99,166138.7,0.2,1400.0,66455.48
3912,1343,4,4,7,594,3,2,6,65,20180115,20180114.0,20180113,65,1.0,0,Non local,2,346.99,16471.04,0.2,138.8,6588.42
3913,1343,5,4,9,594,4,2,6,206,20180115,20180114.0,20180113,65,1.0,0,Non local,1,3299.99,156645.03,0.1,330.0,15664.5
3914,1344,1,4,1,916,3,2,6,77,20180116,20180115.0,20180113,152,2.0,0,Non local,2,799.99,37974.19,0.07,112.0,5316.39
3915,1344,2,4,7,916,2,2,6,103,20180116,20180115.0,20180113,152,2.0,0,Non local,2,551.99,26202.05,0.2,220.8,10480.82
3916,1344,3,4,8,916,6,2,6,3,20180116,20180115.0,20180113,152,2.0,0,Non local,1,999.99,47467.86,0.07,70.0,3322.75
3917,1344,4,4,9,916,5,2,6,61,20180116,20180115.0,20180113,152,2.0,0,Non local,1,4999.99,237341.2,0.07,350.0,16613.88
3918,1345,1,4,9,1037,6,2,6,40,20180115,20180115.0,20180114,171,1.0,0,Non local,2,4999.99,237341.2,0.2,2000.0,94936.48
3919,1345,2,4,9,1037,7,2,6,172,20180115,20180115.0,20180114,171,1.0,0,Non local,2,3199.99,151898.2,0.05,320.0,15189.82
3920,1345,3,4,8,1037,7,2,6,164,20180115,20180115.0,20180114,171,1.0,0,Non local,2,1549.0,73528.45,0.2,619.6,29411.38
3921,1345,4,4,5,1037,6,2,6,2,20180115,20180115.0,20180114,171,1.0,0,Non local,2,749.99,35600.78,0.2,300.0,14240.31
3922,1346,1,4,9,136,6,3,8,134,20180115,20180115.0,20180114,14,1.0,0,Non local,2,1499.99,71202.03,0.05,150.0,7120.2
3923,1346,2,4,9,136,7,3,8,150,20180115,20180115.0,20180114,14,1.0,0,Non local,1,4499.99,213607.03,0.05,225.0,10680.35
3924,1346,3,4,4,136,3,3,8,18,20180115,20180115.0,20180114,14,1.0,0,Non local,2,449.0,21313.28,0.05,44.9,2131.33
3925,1346,4,4,1,136,3,3,8,249,20180115,20180115.0,20180114,14,1.0,0,Non local,1,749.99,35600.78,0.1,75.0,3560.08
3926,1346,5,4,6,136,1,3,8,263,20180115,20180115.0,20180114,14,1.0,0,Non local,2,89.99,4271.68,0.2,36.0,1708.67
3927,1347,1,4,9,247,6,1,2,43,20180118,20180118.0,20180115,31,3.0,0,Non local,2,5299.99,251581.7,0.07,742.0,35221.44
3928,1347,2,4,8,247,7,1,2,53,20180118,20180118.0,20180115,31,3.0,0,Non local,1,749.99,35600.78,0.05,37.5,1780.04
3929,1348,1,4,9,1214,5,1,2,203,20180117,20180117.0,20180115,109,2.0,0,Non local,1,4999.99,237341.2,0.05,250.0,11867.06
3930,1348,2,4,9,1214,7,1,2,148,20180117,20180117.0,20180115,109,2.0,0,Non local,1,5499.99,261075.37,0.05,275.0,13053.77
3931,1348,3,4,9,1214,7,1,2,58,20180117,20180117.0,20180115,109,2.0,0,Non local,2,4999.99,237341.2,0.1,1000.0,47468.24
3932,1348,4,4,9,1214,7,1,2,147,20180117,20180117.0,20180115,109,2.0,0,Non local,1,1799.99,85442.53,0.07,126.0,5980.98
3933,1349,1,4,9,464,6,2,6,138,20180117,20180116.0,20180115,138,1.0,0,Non local,2,2249.99,106803.28,0.05,225.0,10680.33
3934,1349,2,4,9,464,5,2,6,205,20180117,20180116.0,20180115,138,1.0,0,Non local,2,4999.99,237341.2,0.07,700.0,33227.77
3935,1349,3,4,8,464,7,2,6,168,20180117,20180116.0,20180115,138,1.0,0,Non local,2,1549.0,73528.45,0.2,619.6,29411.38
3936,1349,4,4,9,464,7,2,6,184,20180117,20180116.0,20180115,138,1.0,0,Non local,1,3499.99,166138.7,0.2,700.0,33227.74
3937,1350,1,4,1,637,2,2,7,305,20180118,20180117.0,20180115,27,2.0,0,Non local,1,749.99,35600.78,0.1,75.0,3560.08
3938,1350,2,4,1,637,3,2,7,250,20180118,20180117.0,20180115,27,2.0,0,Non local,1,2599.99,123417.2,0.07,182.0,8639.2
3939,1350,3,4,1,637,3,2,7,253,20180118,20180117.0,20180115,27,2.0,0,Non local,1,2599.99,123417.2,0.07,182.0,8639.2
3940,1350,4,4,9,637,7,2,7,159,20180118,20180117.0,20180115,27,2.0,0,Non local,1,2299.99,109176.7,0.05,115.0,5458.83
3941,1350,5,4,1,637,3,2,7,13,20180118,20180117.0,20180115,27,2.0,0,Non local,2,269.99,12815.98,0.2,108.0,5126.39
3942,1351,1,4,1,1016,1,2,7,297,20180119,20180119.0,20180116,16,3.0,0,Non local,2,279.99,13290.66,0.2,112.0,5316.26
3943,1351,2,4,9,1016,6,2,7,133,20180119,20180119.0,20180116,16,3.0,0,Non local,1,1499.99,71202.03,0.1,150.0,7120.2
3944,1352,1,4,9,1433,6,2,6,136,20180118,20180118.0,20180116,17,2.0,0,Non local,1,1799.99,85442.53,0.2,360.0,17088.51
3945,1352,2,4,8,1433,7,2,6,52,20180118,20180118.0,20180116,17,2.0,0,Non local,2,875.99,41581.79,0.1,175.2,8316.36
3946,1352,3,4,1,1433,1,2,6,282,20180118,20180118.0,20180116,17,2.0,0,Non local,2,279.99,13290.66,0.1,56.0,2658.13
3947,1352,4,4,9,1433,1,2,6,86,20180118,20180118.0,20180116,17,2.0,0,Non local,2,149.99,7119.78,0.2,60.0,2847.91
3948,1352,5,4,1,1433,1,2,6,100,20180118,20180118.0,20180116,17,2.0,0,Non local,1,489.99,23259.01,0.05,24.5,1162.95
3949,1353,1,4,7,502,2,2,6,107,20180119,20180118.0,20180117,123,1.0,0,Non local,2,416.99,19793.82,0.05,41.7,1979.38
3950,1353,2,4,1,502,3,2,6,233,20180119,20180118.0,20180117,123,1.0,0,Non local,1,639.99,30379.26,0.07,44.8,2126.55
3951,1353,3,4,1,502,2,2,6,300,20180119,20180118.0,20180117,123,1.0,0,Non local,1,799.99,37974.19,0.2,160.0,7594.84
3952,1353,4,4,9,502,1,2,6,86,20180119,20180118.0,20180117,123,1.0,0,Non local,2,149.99,7119.78,0.05,15.0,711.98
3953,1354,1,4,9,476,7,1,3,166,20180120,20180121.0,20180119,113,2.0,1,local,2,749.99,35600.78,0.07,105.0,4984.11
3954,1355,1,4,1,1010,1,2,7,297,20180121,20180120.0,20180119,42,1.0,0,Non local,1,279.99,13290.66,0.1,28.0,1329.07
3955,1355,2,4,1,1010,3,2,7,253,20180121,20180120.0,20180119,42,1.0,0,Non local,1,2599.99,123417.2,0.07,182.0,8639.2
3956,1355,3,4,9,1010,7,2,7,149,20180121,20180120.0,20180119,42,1.0,0,Non local,1,7499.99,356012.04,0.2,1500.0,71202.41
3957,1355,4,4,1,1010,2,2,7,313,20180121,20180120.0,20180119,42,1.0,0,Non local,2,449.99,21360.28,0.1,90.0,4272.06
3958,1356,1,4,1,1161,5,2,6,192,20180121,20180122.0,20180119,155,3.0,1,Non local,1,2599.99,123417.2,0.05,130.0,6170.86
3959,1356,2,4,1,1161,5,2,6,199,20180121,20180122.0,20180119,155,3.0,1,Non local,2,2999.99,142404.53,0.1,600.0,28480.91
3960,1356,3,4,9,1161,1,2,6,276,20180121,20180122.0,20180119,155,3.0,1,Non local,2,319.99,15189.39,0.1,64.0,3037.88
3961,1357,1,4,9,440,7,2,6,145,20180123,20180121.0,20180120,117,1.0,0,Non local,2,1799.99,85442.53,0.2,720.0,34177.01
3962,1357,2,4,7,440,5,2,6,60,20180123,20180121.0,20180120,117,1.0,0,Non local,1,1559.99,74050.13,0.2,312.0,14810.03
3963,1357,3,4,9,440,6,2,6,130,20180123,20180121.0,20180120,117,1.0,0,Non local,1,919.99,43670.39,0.2,184.0,8734.08
3964,1358,1,4,1,253,3,1,2,257,20180123,20180124.0,20180121,23,3.0,1,Non local,2,899.99,42721.03,0.2,360.0,17088.41
3965,1359,1,4,1,1008,1,3,9,282,20180122,20180122.0,20180121,14,1.0,0,Non local,1,279.99,13290.66,0.05,14.0,664.53
3966,1359,2,4,1,1008,3,3,9,82,20180122,20180122.0,20180121,14,1.0,0,Non local,1,659.99,31328.63,0.05,33.0,1566.43
3967,1360,1,4,8,71,6,2,6,31,20180125,20180124.0,20180122,48,2.0,0,Non local,1,1632.99,77515.32,0.05,81.65,3875.77
3968,1361,1,4,1,1084,2,2,7,307,20180124,20180123.0,20180122,70,1.0,0,Non local,2,749.99,35600.78,0.07,105.0,4984.11
3969,1361,2,4,9,1084,7,2,7,153,20180124,20180123.0,20180122,70,1.0,0,Non local,1,4999.99,237341.2,0.05,250.0,11867.06
3970,1361,3,4,8,1084,7,2,7,163,20180124,20180123.0,20180122,70,1.0,0,Non local,2,1349.0,64034.78,0.2,539.6,25613.91
3971,1362,1,4,8,310,6,2,6,27,20180124,20180125.0,20180123,149,2.0,1,Non local,2,999.99,47467.86,0.2,400.0,18987.14
3972,1362,2,4,9,310,5,2,6,204,20180124,20180125.0,20180123,149,2.0,1,Non local,2,3599.99,170885.53,0.07,504.0,23923.97
3973,1362,3,4,9,310,6,2,6,4,20180124,20180125.0,20180123,149,2.0,1,Non local,2,2899.99,137657.7,0.2,1160.0,55063.08
3974,1363,1,4,7,860,3,2,6,66,20180125,20180125.0,20180124,107,1.0,0,Non local,2,250.99,11914.08,0.1,50.2,2382.82
3975,1364,1,4,7,122,3,2,6,78,20180128,20180128.0,20180125,88,3.0,0,Non local,1,647.99,30759.01,0.07,45.36,2153.13
3976,1364,2,4,9,122,7,2,6,155,20180128,20180128.0,20180125,88,3.0,0,Non local,2,11999.99,569619.55,0.1,2400.0,113923.91
3977,1364,3,4,9,122,7,2,6,152,20180128,20180128.0,20180125,88,3.0,0,Non local,1,2499.99,118670.36,0.1,250.0,11867.04
3978,1364,4,4,7,122,2,2,6,110,20180128,20180128.0,20180125,88,3.0,0,Non local,1,470.99,22357.11,0.07,32.97,1565.0
3979,1365,1,4,9,689,7,2,7,144,20180128,20180127.0,20180125,47,2.0,0,Non local,1,1549.99,73575.44,0.07,108.5,5150.28
3980,1365,2,4,9,689,7,2,7,58,20180128,20180127.0,20180125,47,2.0,0,Non local,1,4999.99,237341.2,0.07,350.0,16613.88
3981,1365,3,4,1,689,3,2,7,236,20180128,20180127.0,20180125,47,2.0,0,Non local,1,749.99,35600.78,0.05,37.5,1780.04
3982,1366,1,4,9,1441,6,2,6,115,20180127,20180128.0,20180126,98,2.0,1,Non local,1,3199.99,151898.2,0.1,320.0,15189.82
3983,1366,2,4,8,1441,6,2,6,128,20180127,20180128.0,20180126,98,2.0,1,Non local,2,1899.0,90142.37,0.2,759.6,36056.95
3984,1366,3,4,9,1441,5,2,6,200,20180127,20180128.0,20180126,98,2.0,1,Non local,1,3499.99,166138.7,0.07,245.0,11629.71
3985,1367,1,4,9,1118,6,1,3,132,20180128,20180128.0,20180127,132,1.0,0,Non local,1,1499.99,71202.03,0.1,150.0,7120.2
3986,1367,2,4,3,1118,6,1,3,131,20180128,20180128.0,20180127,132,1.0,0,Non local,2,2599.0,123370.2,0.2,1039.6,49348.08
3987,1367,3,4,8,1118,6,1,3,124,20180128,20180128.0,20180127,132,1.0,0,Non local,1,1499.0,71155.03,0.07,104.93,4980.85
3988,1367,4,4,1,1118,2,1,3,24,20180128,20180128.0,20180127,132,1.0,0,Non local,2,549.99,26107.11,0.05,55.0,2610.71
3989,1368,1,4,7,765,3,2,6,66,20180128,20180129.0,20180127,27,2.0,1,Non local,1,250.99,11914.08,0.1,25.1,1191.41
3990,1368,2,4,9,765,6,2,6,113,20180128,20180129.0,20180127,27,2.0,1,Non local,2,489.99,23259.01,0.07,68.6,3256.26
3991,1368,3,4,9,765,5,2,6,186,20180128,20180129.0,20180127,27,2.0,1,Non local,1,4499.99,213607.03,0.2,900.0,42721.41
3992,1369,1,4,1,92,3,2,6,213,20180130,20180130.0,20180128,72,2.0,0,Non local,2,269.99,12815.98,0.05,27.0,1281.6
3993,1370,1,4,9,115,6,2,7,7,20180129,20180129.0,20180128,10,1.0,0,Non local,1,3999.99,189872.87,0.07,280.0,13291.1
3994,1370,2,4,9,115,1,2,7,89,20180129,20180129.0,20180128,10,1.0,0,Non local,2,209.99,9967.88,0.1,42.0,1993.58
3995,1370,3,4,9,115,4,2,7,208,20180129,20180129.0,20180128,10,1.0,0,Non local,2,1799.99,85442.53,0.2,720.0,34177.01
3996,1370,4,4,9,115,6,2,7,134,20180129,20180129.0,20180128,10,1.0,0,Non local,1,1499.99,71202.03,0.1,150.0,7120.2
3997,1371,1,4,1,937,3,2,7,223,20180130,20180201.0,20180129,84,3.0,1,Non local,2,529.99,25157.74,0.07,74.2,3522.08
3998,1371,2,4,9,937,6,2,7,8,20180130,20180201.0,20180129,84,3.0,1,Non local,2,1799.99,85442.53,0.2,720.0,34177.01
3999,1372,1,4,1,1013,2,2,6,307,20180201,20180130.0,20180129,174,1.0,0,Non local,1,749.99,35600.78,0.07,52.5,2492.05
4000,1372,2,4,1,1013,1,2,6,283,20180201,20180130.0,20180129,174,1.0,0,Non local,2,319.99,15189.39,0.2,128.0,6075.76
4001,1373,1,4,9,427,4,3,9,63,20180131,20180131.0,20180129,56,2.0,0,Non local,1,3499.99,166138.7,0.1,350.0,16613.87
4002,1374,1,4,9,1330,7,1,3,181,20180201,20180201.0,20180130,51,2.0,0,Non local,2,2199.99,104429.86,0.05,220.0,10442.99
4003,1374,2,4,9,1330,6,1,3,130,20180201,20180201.0,20180130,51,2.0,0,Non local,2,919.99,43670.39,0.07,128.8,6113.86
4004,1375,1,4,9,312,7,3,8,147,20180201,20180201.0,20180130,13,2.0,0,Non local,2,1799.99,85442.53,0.05,180.0,8544.25
4005,1375,2,4,9,312,7,3,8,182,20180201,20180201.0,20180130,13,2.0,0,Non local,1,2499.99,118670.36,0.2,500.0,23734.07
4006,1376,1,4,3,1186,6,1,2,5,20180202,20180203.0,20180201,51,2.0,1,Non local,1,1320.99,62705.2,0.07,92.47,4389.36
4007,1377,1,4,9,1007,7,2,7,153,20180203,20180203.0,20180201,88,2.0,0,Non local,2,4999.99,237341.2,0.05,500.0,23734.12
4008,1377,2,4,9,1007,6,2,7,130,20180203,20180203.0,20180201,88,2.0,0,Non local,1,919.99,43670.39,0.05,46.0,2183.52
4009,1377,3,4,9,1007,7,2,7,48,20180203,20180203.0,20180201,88,2.0,0,Non local,1,1499.99,71202.03,0.07,105.0,4984.14
4010,1377,4,4,9,1007,5,2,7,188,20180203,20180203.0,20180201,88,2.0,0,Non local,2,3499.99,166138.7,0.07,490.0,23259.42
4011,1378,1,4,1,983,1,1,2,96,20180205,20180204.0,20180202,30,2.0,0,Non local,2,349.99,16613.44,0.07,49.0,2325.88
4012,1378,2,4,9,983,6,1,2,142,20180205,20180204.0,20180202,30,2.0,0,Non local,2,3199.99,151898.2,0.07,448.0,21265.75
4013,1378,3,4,5,983,6,1,2,2,20180205,20180204.0,20180202,30,2.0,0,Non local,2,749.99,35600.78,0.2,300.0,14240.31
4014,1378,4,4,7,983,2,1,2,110,20180205,20180204.0,20180202,30,2.0,0,Non local,1,470.99,22357.11,0.07,32.97,1565.0
4015,1378,5,4,9,983,6,1,2,129,20180205,20180204.0,20180202,30,2.0,0,Non local,2,919.99,43670.39,0.2,368.0,17468.16
4016,1379,1,4,1,1256,3,2,6,15,20180205,20180205.0,20180202,143,3.0,0,Non local,1,529.99,25157.74,0.1,53.0,2515.77
4017,1379,2,4,9,1256,6,2,6,118,20180205,20180205.0,20180202,143,3.0,0,Non local,1,999.99,47467.86,0.1,100.0,4746.79
4018,1379,3,4,6,1256,1,2,6,263,20180205,20180205.0,20180202,143,3.0,0,Non local,2,89.99,4271.68,0.1,18.0,854.34
4019,1380,1,4,1,818,3,1,3,255,20180208,20180208.0,20180205,71,3.0,0,Non local,2,899.99,42721.03,0.1,180.0,8544.21
4020,1380,2,4,1,818,3,1,3,229,20180208,20180208.0,20180205,71,3.0,0,Non local,2,429.99,20410.91,0.07,60.2,2857.53
4021,1381,1,4,9,680,1,2,7,274,20180206,20180208.0,20180205,178,3.0,1,Non local,2,229.99,10917.24,0.2,92.0,4366.9
4022,1381,2,4,1,680,3,2,7,214,20180206,20180208.0,20180205,178,3.0,1,Non local,2,899.99,42721.03,0.1,180.0,8544.21
4023,1382,1,4,1,1303,3,2,6,232,20180209,20180208.0,20180206,106,2.0,0,Non local,1,479.99,22784.33,0.2,96.0,4556.87
4024,1382,2,4,1,1303,3,2,6,81,20180209,20180208.0,20180206,106,2.0,0,Non local,2,1099.99,52214.69,0.05,110.0,5221.47
4025,1382,3,4,1,1303,3,2,6,225,20180209,20180208.0,20180206,106,2.0,0,Non local,1,959.99,45569.13,0.1,96.0,4556.91
4026,1382,4,4,9,1303,6,2,6,135,20180209,20180208.0,20180206,106,2.0,0,Non local,1,1499.99,71202.03,0.07,105.0,4984.14
4027,1382,5,4,1,1303,3,2,6,238,20180209,20180208.0,20180206,106,2.0,0,Non local,1,749.99,35600.78,0.2,150.0,7120.16
4028,1383,1,4,9,488,5,1,3,188,20180208,20180208.0,20180207,83,1.0,0,Non local,2,3499.99,166138.7,0.2,1400.0,66455.48
4029,1383,2,4,7,488,3,1,3,65,20180208,20180208.0,20180207,83,1.0,0,Non local,2,346.99,16471.04,0.05,34.7,1647.1
4030,1384,1,4,9,1126,6,2,7,32,20180210,20180209.0,20180208,95,1.0,0,Non local,1,469.99,22309.64,0.07,32.9,1561.67
4031,1384,2,4,9,1126,6,2,7,142,20180210,20180209.0,20180208,95,1.0,0,Non local,2,3199.99,151898.2,0.1,640.0,30379.64
4032,1384,3,4,9,1126,1,2,7,89,20180210,20180209.0,20180208,95,1.0,0,Non local,1,209.99,9967.88,0.1,21.0,996.79
4033,1384,4,4,1,1126,1,2,7,97,20180210,20180209.0,20180208,95,1.0,0,Non local,1,349.99,16613.44,0.05,17.5,830.67
4034,1385,1,4,1,866,2,3,9,24,20180211,20180209.0,20180208,13,1.0,0,Non local,2,549.99,26107.11,0.05,55.0,2610.71
4035,1385,2,4,9,866,7,3,9,145,20180211,20180209.0,20180208,13,1.0,0,Non local,1,1799.99,85442.53,0.07,126.0,5980.98
4036,1385,3,4,9,866,6,3,9,39,20180211,20180209.0,20180208,13,1.0,0,Non local,2,1499.99,71202.03,0.1,300.0,14240.41
